memberID,gender,age
1387187953,M,M2
1387187980,M,M3
1387188020,F,F2
1387188208,F,F3
1387188368,M,M3
1387188471,M,T
1387188543,F,F1
1387188657,F,F2
1387188709,M,M3
1387188825,F,F2
1387189032,M,M3
1387189038,F,F3
1387189079,M,M3
1387189146,M,M3
1387189156,F,F2
1387189173,F,F2
1387189298,F,T
1387189350,F,F2
1387189434,M,M1
1387189544,F,T
1387189754,F,F1
1387189802,M,M2
1387189805,F,F1
1387190083,M,M3
1387190305,F,F3
1387190512,F,T
1387190667,F,F2
1387190755,F,T
1387190763,F,F1
1387191075,F,F2
1387191295,F,F2
1387191558,F,F2
1387191660,F,F2
1387191668,M,T
1387191780,M,T
1387191842,F,F2
1387191975,F,F1
1387192084,M,T
1387192089,M,M2
1387192256,F,F3
1387192326,M,T
1387192362,M,T
1387192390,F,T
1387192434,F,F2
1387192487,M,M2
1387192524,F,F3
1387192541,F,F1
1387192701,M,M2
1387192764,F,T
1387193032,F,T
1387193218,M,M1
1387193282,F,T
1387193662,F,F3
1387193779,M,M2
1387193880,F,T
1387194147,M,M3
1387194152,F,F3
1387194289,F,F3
1387194413,M,T
1387194493,M,M2
1387194538,M,T
1387194544,F,F2
1387194556,F,F1
1387194822,F,F2
1387195051,M,M1
1387195069,F,F2
1387195188,F,F3
1387195401,F,F1
1387195683,F,F1
1387195923,F,F1
1387195961,F,F2
1387196028,M,M1
1387196112,M,T
1387196159,F,F1
1387196169,F,T
1387196427,M,M2
1387196663,F,F2
1387197002,M,T
1387197246,M,M1
1387197324,F,F2
1387197453,M,M3
1387197471,M,M1
1387197685,M,M3
1387197689,M,M2
1387197719,M,T
1387197766,F,T
1387197869,F,F3
1387197916,F,F3
1387197986,M,M3
1387198174,M,M2
1387198188,M,M3
1387198211,M,M2
1387198325,F,T
1387198506,F,T
1387198513,F,F3
1387198765,M,M2
1387198793,F,F1
1387198838,F,F2
1387198890,F,F1
1387198914,F,T
1387198995,F,F3
1387199109,M,M3
1387199186,F,F2
1387199224,M,M2
1387199270,F,F1
1387199448,F,F2
1387199528,F,T
1387199603,F,F1
1387199679,F,T
1387199928,M,M1
1387199930,M,M2
1387199996,M,M2
1387200040,M,T
1387200056,F,T
1387200115,M,M1
1387200116,M,M2
1387200231,M,M2
1387200333,M,M2
1387200564,F,F2
1387200662,F,F2
1387200755,M,M3
1387200877,F,F2
1387200984,F,F2
1387201090,M,M1
1387201154,F,F1
1387201474,M,T
1387201684,F,F1
1387201790,M,T
1387201975,F,F2
1387202096,F,F3
1387202170,F,F3
1387202215,F,F2
1387202236,F,T
1387202296,M,M3
1387202302,F,F2
1387202318,M,M2
1387202575,M,T
1387202628,M,T
1387202646,F,F2
1387202816,M,M1
1387202831,F,F1
1387202880,M,T
1387202953,F,F2
1387202970,F,F2
1387203106,M,T
1387203137,F,F1
1387203140,F,F1
1387204074,F,T
1387204106,M,M1
1387204154,F,F2
1387204236,F,F1
1387204331,M,T
1387204605,F,F3
1387204697,M,T
1387204763,F,F2
1387204968,F,F3
1387205005,F,F1
1387205380,F,F2
1387205410,F,T
1387205440,M,M1
1387205592,M,T
1387205629,M,T
1387205672,M,T
1387205718,M,M2
1387205899,M,M2
1387205944,F,F2
1387205957,F,F1
1387206184,F,F3
1387206290,M,T
1387206315,M,M1
1387206378,F,F2
1387206469,F,F2
1387206534,F,F2
1387206697,F,F2
1387206781,F,F2
1387206961,M,T
1387207024,M,M2
1387207391,M,M1
1387207499,F,F3
1387207579,F,T
1387207980,F,T
1387207993,F,F3
1387208134,F,F1
1387208417,M,M2
1387208518,F,F2
1387208620,M,M2
1387208729,M,M2
1387208905,M,T
1387208940,F,T
1387208976,M,M2
1387209049,M,M3
1387209472,M,T
1387209623,F,F2
1387209633,F,F2
1387209691,F,F3
1387209753,M,M2
1387209831,M,M2
1387210224,F,F3
1387210256,F,F2
1387210345,F,F2
1387210472,F,F2
1387210502,F,F2
1387210885,F,F3
1387210927,F,F3
1387211058,F,F1
1387211131,M,M2
1387211147,M,M1
1387211174,F,F1
1387211548,F,F3
1387211652,F,F1
1387211736,F,F1
1387211989,M,T
1387212040,F,F2
1387212147,F,F1
1387212254,M,M2
1387212356,M,M2
1387212372,M,M2
1387212389,M,M3
1387212615,M,M2
1387212732,F,F2
1387212780,M,M1
1387212804,F,F3
1387212833,M,T
1387213040,M,M3
1387213077,M,M1
1387213107,F,F3
1387213195,M,T
1387213336,F,T
1387213415,F,T
1387213519,F,F2
1387213801,F,F1
1387213889,F,F1
1387214149,F,T
1387214195,M,T
1387214295,F,F2
1387214373,M,M1
1387214700,M,M2
1387215024,F,F2
1387215297,F,T
1387215424,M,M2
1387215453,F,F1
1387215636,F,F2
1387215719,M,M3
1387215897,F,F3
1387215908,M,M2
1387216009,M,M2
1387216010,M,M2
1387216111,M,M2
1387216121,M,T
1387216213,F,F1
1387216265,F,F1
1387216315,M,M1
1387216378,M,M3
1387216393,M,T
1387216577,M,T
1387216674,F,F3
1387216959,F,F1
1387217009,F,F2
1387217011,F,F2
1387217043,F,F2
1387217049,F,T
1387217210,M,M3
1387217430,F,F2
1387217644,F,T
1387217654,M,M2
1387217748,F,F3
1387217846,F,F2
1387218032,F,F2
1387218057,M,T
1387218121,F,F2
1387218191,M,T
1387218239,F,F3
1387218506,M,M2
1387218575,F,T
1387218613,M,M2
1387218692,F,F2
1387218746,M,M3
1387218780,M,T
1387218818,M,M2
1387218833,F,F2
1387218859,F,T
1387218974,M,M3
1387219099,F,F1
1387219167,M,T
1387219200,M,M3
1387219283,F,F2
1387219284,M,M2
1387219474,M,M1
1387219479,F,F3
1387219651,F,F2
1387219840,F,F2
1387219962,F,F1
1387220103,M,M1
1387220115,F,F1
1387220325,M,T
1387220360,M,T
1387220414,F,F2
1387220620,M,T
1387220666,F,F1
1387220687,M,T
1387220833,F,T
1387221104,F,F3
1387221108,F,T
1387221150,M,T
1387221415,M,M3
1387221486,M,M3
1387221620,F,F2
1387221759,M,M2
1387221973,M,M3
1387222128,F,F3
1387222169,M,M2
1387222232,M,M2
1387222381,F,F3
1387222599,M,T
1387222677,M,M2
1387222757,M,M1
1387222758,F,F3
1387222988,M,M1
1387223300,F,F2
1387223355,F,F1
1387223464,F,F2
1387223497,F,F3
1387223584,M,M2
1387223623,M,T
1387223786,F,F3
1387223804,F,F2
1387223958,F,F3
1387224006,M,M2
1387224248,F,F1
1387224469,M,T
1387224487,F,F3
1387224550,M,M2
1387224598,M,M1
1387224821,F,F2
1387224888,M,M2
1387225228,F,F1
1387225481,M,M2
1387225986,M,M1
1387226060,M,M3
1387226185,F,F3
1387226420,M,M3
1387226469,F,F2
1387226628,F,T
1387226704,M,M1
1387226800,M,M2
1387226908,M,M1
1387226977,F,F2
1387227105,F,F2
1387227308,F,F1
1387227339,F,F2
1387227442,F,F2
1387227556,F,F2
1387227950,M,M1
1387227986,M,T
1387228197,M,M2
1387228279,M,M1
1387228297,M,M2
1387228308,M,T
1387228477,M,M2
1387228492,F,F2
1387228857,M,M1
1387228858,F,F1
1387229250,M,T
1387229287,F,F1
1387229428,F,T
1387229482,F,F2
1387229565,M,T
1387229604,F,F2
1387229642,M,M3
1387229646,F,F1
1387229667,F,F3
1387229874,M,M1
1387230020,M,M1
1387230202,F,F3
1387230315,M,T
1387230461,F,F1
1387230499,M,M2
1387230575,M,T
1387230705,F,F1
1387230823,F,T
1387230825,M,M2
1387230903,M,M2
1387231074,F,T
1387231085,F,F1
1387231228,F,T
1387231363,F,F1
1387231789,F,F2
1387231912,F,T
1387231920,F,F3
1387232219,F,F2
1387232229,F,F1
1387232256,F,F1
1387232263,M,M2
1387232387,F,F3
1387232468,M,T
1387232691,F,T
1387232719,M,M1
1387232747,F,F1
1387232759,F,F1
1387233016,F,F1
1387233575,M,M1
1387233984,M,T
1387234099,F,F3
1387234384,F,F2
1387234512,M,T
1387234552,F,F3
1387234585,F,F3
1387234689,F,T
1387234982,F,F3
1387235146,M,M2
1387235442,F,F3
1387235469,F,F3
1387235678,F,F2
1387235691,F,T
1387235771,F,F2
1387235839,F,F1
1387236328,M,M2
1387236419,F,F3
1387236467,F,F2
1387236486,F,F2
1387236592,M,M3
1387237247,M,M1
1387237276,F,F1
1387237295,M,M3
1387237509,F,F2
1387237903,M,M2
1387237999,F,F3
1387238209,F,F3
1387238586,F,F3
1387238764,F,F1
1387238853,M,M3
1387238866,M,T
1387238901,F,F3
1387239044,F,F2
1387239346,F,F3
1387239370,M,M3
1387239680,F,F1
1387239719,M,M1
1387239800,M,M2
1387239886,F,F2
1387240130,F,F2
1387240288,F,F2
1387240658,M,M3
1387241056,F,F2
1387241230,F,F2
1387241348,F,F2
1387241459,F,T
1387241560,F,F2
1387242169,M,M3
1387242296,M,M2
1387242375,F,F2
1387242386,M,M2
1387242545,F,F2
1387242587,F,F2
1387243007,F,T
1387243102,M,T
1387243120,M,M3
1387243194,F,T
1387243503,M,M3
1387243584,M,M1
1387243689,M,T
1387243891,F,F1
1387244065,M,M2
1387244229,M,M2
1387244272,F,F2
1387244340,M,T
1387244372,M,T
1387244583,M,T
1387244668,F,T
1387244895,F,F3
1387244943,F,F1
1387245007,F,T
1387245423,M,M2
1387245463,F,F3
1387245530,M,M2
1387245570,F,T
1387245655,M,M1
1387245964,M,M3
1387245965,M,M2
1387246020,F,F1
1387246515,M,T
1387246556,F,T
1387246561,F,T
1387246995,M,M3
1387247017,M,M3
1387247061,M,T
1387247119,F,F2
1387247222,F,F2
1387247223,F,T
1387247475,M,M2
1387247674,M,T
1387247753,M,T
1387247759,F,F2
1387247889,F,T
1387247915,F,F3
1387248087,F,T
1387248189,M,M2
1387248208,M,M2
1387248233,F,F1
1387248438,M,M3
1387248707,F,F2
1387248740,M,M2
1387248833,F,F2
1387248834,F,T
1387248872,F,F2
1387248925,F,T
1387249048,F,T
1387249049,M,T
1387249078,F,F1
1387249093,M,M2
1387249113,M,M2
1387249143,F,F3
1387249162,F,F2
1387249249,M,M2
1387249507,F,F1
1387249615,F,F1
1387249652,F,F3
1387250124,F,T
1387250242,M,M1
1387250267,M,M2
1387250274,F,T
1387250336,F,F1
1387250337,F,F3
1387250354,F,F2
1387250423,F,F2
1387250566,F,F3
1387250752,F,F3
1387250782,F,F2
1387250969,M,M2
1387251187,F,F3
1387251395,F,F2
1387251428,F,F1
1387251508,F,F2
1387251561,M,M1
1387251586,F,T
1387251671,F,F1
1387251721,M,M3
1387252065,F,F2
1387252101,M,M1
1387252270,F,F2
1387252353,M,M3
1387252378,M,M2
1387252399,M,M1
1387252482,F,F3
1387252595,M,M2
1387252603,M,M1
1387252804,F,T
1387252912,M,T
1387253084,F,F3
1387253166,F,T
1387253392,F,T
1387253413,F,F3
1387253539,M,M2
1387253603,M,M2
1387253606,F,F2
1387253676,F,F2
1387253727,M,M2
1387253753,M,M2
1387253808,M,M1
1387253852,F,F2
1387254046,F,F2
1387254085,M,M3
1387254109,F,F1
1387254239,M,T
1387254302,F,F2
1387254460,F,F1
1387254516,F,F1
1387254541,M,M2
1387254796,M,M2
1387254829,M,M1
1387254971,M,M3
1387254995,F,F3
1387255391,M,M3
1387255721,M,M1
1387255828,M,M1
1387255905,M,M3
1387255971,M,T
1387256056,F,F2
1387256181,M,M1
1387256459,M,M2
1387256468,M,M3
1387256487,M,M3
1387256662,F,T
1387256806,F,F2
1387256969,F,F1
1387257023,F,T
1387257148,M,M1
1387257345,F,F2
1387257363,M,T
1387257493,F,F2
1387257651,F,T
1387257756,M,M3
1387257781,M,M1
1387257832,F,F1
1387257834,M,T
1387257870,M,M1
1387257967,F,F2
1387258018,F,F2
1387258064,F,F2
1387258089,F,F3
1387258092,F,T
1387258133,M,T
1387258227,M,M3
1387258253,M,M2
1387258423,F,F2
1387258467,F,F3
1387258607,M,M1
1387258743,F,T
1387258752,M,M3
1387258828,M,M2
1387259005,F,T
1387259175,F,T
1387259218,F,F2
1387259283,F,F3
1387259445,F,F2
1387259525,M,M3
1387259760,M,M3
1387259812,F,F2
1387260196,F,F1
1387260219,M,M2
1387260591,M,T
1387260668,M,M2
1387260709,M,M3
1387260716,F,T
1387260751,F,F2
1387260807,M,M2
1387260855,F,F2
1387261534,M,M2
1387261581,F,F2
1387261633,F,F1
1387261711,F,F2
1387262065,M,M1
1387262173,F,F2
1387262340,M,T
1387262523,F,T
1387262635,F,F3
1387262705,F,T
1387262900,M,M2
1387263016,F,T
1387263116,F,F2
1387263148,M,M2
1387263476,F,F3
1387263845,F,T
1387263954,M,M2
1387263962,F,F1
1387264013,M,M3
1387264020,F,T
1387264095,M,M2
1387264101,M,M2
1387264148,F,F2
1387264377,M,M2
1387264481,M,M3
1387264724,M,M2
1387264841,M,M2
1387264882,F,F2
1387264929,M,M3
1387264934,M,M1
1387264979,F,F1
1387265108,F,T
1387265369,M,M3
1387265493,F,T
1387265516,F,F1
1387265612,F,F3
1387266044,F,F1
1387266155,M,T
1387266176,M,M3
1387266429,M,M1
1387266715,F,F2
1387266741,F,F2
1387266869,M,M3
1387266998,F,F2
1387267001,M,M3
1387267046,F,T
1387267107,M,T
1387267213,M,M2
1387267251,M,M2
1387267327,M,M1
1387267338,M,M2
1387267387,F,T
1387267580,F,F2
1387267647,M,T
1387267826,F,T
1387267845,F,F3
1387267959,M,M2
1387268156,M,M3
1387268402,F,F1
1387268632,F,F2
1387268703,F,F3
1387268983,M,T
1387269199,F,F3
1387269404,F,F2
1387269435,F,F1
1387269454,F,T
1387269499,F,F1
1387269538,F,F2
1387269714,F,F1
1387269812,M,M1
1387270122,M,M2
1387270583,F,F3
1387270610,F,F3
1387270729,F,F2
1387271124,F,F2
1387271222,F,F2
1387271326,F,F3
1387271545,M,M2
1387271723,M,M3
1387271725,M,M3
1387272044,F,F2
1387272165,F,F3
1387272255,F,F3
1387272259,F,F2
1387272433,F,F3
1387272630,F,F2
1387272651,F,F1
1387272817,F,F2
1387272996,F,F1
1387273044,F,F2
1387273063,F,F1
1387273205,F,F3
1387273363,M,T
1387273430,M,T
1387273542,M,M3
1387273993,M,M3
1387274073,M,M1
1387274198,M,T
1387274373,F,F3
1387274407,F,T
1387274444,M,M1
1387274476,M,M3
1387274582,M,T
1387274604,M,M2
1387274605,F,F2
1387274635,M,M1
1387274705,F,T
1387274781,M,M2
1387274877,M,T
1387274951,M,T
1387275054,F,F2
1387275100,F,F3
1387275211,M,M2
1387275260,F,F3
1387275307,M,M2
1387275543,M,T
1387275634,M,M2
1387275684,F,F2
1387275711,F,F1
1387275783,M,T
1387275818,M,M3
1387276077,F,F3
1387276094,M,M3
1387276254,M,M1
1387276444,F,F1
1387276488,F,F3
1387276545,F,F2
1387276725,F,F1
1387276761,F,F2
1387276919,F,F3
1387276941,F,F3
1387277210,M,M3
1387277535,M,T
1387277544,F,F1
1387277588,F,F1
1387277966,M,M3
1387277982,F,F2
1387278004,M,T
1387278452,F,F1
1387278503,M,M2
1387278619,M,M3
1387278687,M,M1
1387278711,M,T
1387278713,F,F2
1387278714,F,F2
1387278786,F,F3
1387278828,F,F2
1387278874,F,T
1387278998,F,F2
1387279215,F,F3
1387279331,F,F2
1387279625,F,F2
1387279626,F,F3
1387279768,F,F1
1387279811,M,M2
1387280020,F,F2
1387280054,F,F2
1387280087,F,F2
1387280276,F,F1
1387280282,F,F2
1387280345,F,T
1387280355,M,M2
1387280517,M,M3
1387280642,M,M2
1387280684,F,F3
1387280792,F,F2
1387280955,F,F1
1387281130,F,T
1387281233,F,F3
1387281293,M,T
1387281305,M,M2
1387281309,F,T
1387281321,F,F3
1387281613,M,M2
1387281696,M,M2
1387281705,F,F1
1387281727,F,T
1387281918,F,F2
1387281979,F,F2
1387282052,F,T
1387282282,M,T
1387282361,F,F2
1387282490,M,M3
1387282549,F,F2
1387282573,F,F2
1387282706,M,M2
1387282880,F,T
1387282929,F,F3
1387282931,F,F2
1387283280,M,T
1387283359,F,F2
1387283447,M,M1
1387283587,F,F3
1387283788,F,T
1387283813,F,F2
1387283892,M,M2
1387283950,F,T
1387284219,M,M1
1387284322,M,M2
1387284383,M,M2
1387285109,F,F2
1387285317,M,M2
1387285421,F,F3
1387285570,M,M2
1387285685,M,M3
1387285743,F,T
1387285853,F,F2
1387285876,F,T
1387286078,F,F1
1387286081,F,F2
1387286222,F,F2
1387286267,F,F3
1387286350,M,M3
1387286430,M,T
1387286532,F,F2
1387286746,M,T
1387286800,F,F3
1387286905,M,M3
1387286918,F,F2
1387287076,M,M2
1387287135,M,T
1387287164,F,F2
1387287174,F,F1
1387287361,F,T
1387287712,F,F2
1387287726,F,F2
1387288201,F,F1
1387288379,F,T
1387288419,F,T
1387288501,F,F2
1387288711,M,T
1387289057,M,M3
1387289218,F,F3
1387289282,F,F1
1387289312,F,F2
1387289352,M,M1
1387289418,F,T
1387289451,M,T
1387289500,M,M1
1387290003,F,F3
1387290136,M,T
1387290282,F,F2
1387290400,M,T
1387290553,M,M2
1387290591,F,F1
1387290622,F,F2
1387290649,F,F2
1387290650,F,F2
1387290825,F,F3
1387290920,M,T
1387291146,F,F1
1387291171,F,F3
1387291328,M,M2
1387291442,F,F3
1387291509,M,T
1387291534,F,F1
1387291547,M,M2
1387291588,F,T
1387291642,M,M2
1387291696,F,F2
1387291799,M,M2
1387292036,M,M1
1387292384,M,T
1387292409,M,M2
1387292906,F,F2
1387293008,F,T
1387293059,F,F2
1387293421,M,M1
1387293560,F,F2
1387293589,F,F2
1387293794,M,M2
1387294279,F,F2
1387294373,F,F3
1387294522,M,M3
1387294654,M,T
1387294914,F,F2
1387294937,M,T
1387295027,F,T
1387295229,F,F2
1387295296,F,T
1387295472,F,F2
1387295621,F,F1
1387295629,M,M3
1387295692,F,F2
1387295723,M,T
1387295755,F,F2
1387295813,M,T
1387296159,F,F3
1387296308,F,F1
1387296528,M,M2
1387296548,F,T
1387296811,F,F2
1387296965,F,F2
1387297038,M,T
1387297275,M,T
1387297294,F,F3
1387297576,F,F2
1387297632,F,F2
1387297720,F,T
1387297759,M,M3
1387297958,M,M2
1387298021,F,F1
1387298185,F,F1
1387298304,M,T
1387298614,M,M3
1387298684,M,T
1387298717,F,F2
1387298828,F,T
1387298859,M,T
1387298950,F,F2
1387299125,F,T
1387299165,F,F2
1387299224,F,F1
1387299232,F,F3
1387299290,M,M3
1387299520,M,T
1387299775,F,F2
1387299915,M,M1
1387299935,F,T
1387300007,F,F1
1387300021,F,F3
1387300058,F,F2
1387300123,F,F2
1387300287,F,T
1387300341,M,T
1387300359,F,F3
1387300378,F,F1
1387300452,M,M2
1387300807,F,F2
1387300845,M,T
1387301040,M,M3
1387301088,M,M1
1387301187,M,T
1387301272,F,T
1387301409,F,T
1387301482,F,T
1387301484,F,F2
1387301552,F,F2
1387301716,F,T
1387301809,M,M1
1387301910,M,M1
1387301984,F,F3
1387302047,F,F2
1387302184,M,M2
1387302208,F,F2
1387302242,F,F1
1387302263,M,M1
1387302309,M,T
1387302405,F,F2
1387302470,M,M2
1387302639,F,T
1387303084,M,M2
1387303350,F,F2
1387303351,M,M2
1387303373,F,T
1387303623,M,M2
1387303699,F,F2
1387303864,M,T
1387304090,F,F2
1387304122,F,F3
1387304124,F,F3
1387304127,F,T
1387304136,F,F2
1387304185,M,T
1387304346,M,M3
1387304353,M,T
1387304770,M,M2
1387304896,F,F1
1387304974,F,F2
1387305096,M,M2
1387305236,F,T
1387305362,F,T
1387305792,M,T
1387305814,F,F1
1387305830,F,F1
1387306316,M,M3
1387306532,M,M2
1387306554,M,M3
1387306607,M,M3
1387306704,F,F3
1387306806,F,F1
1387306934,F,T
1387307125,F,T
1387307437,F,F3
1387307489,M,M2
1387307517,F,T
1387307644,F,F3
1387307686,M,M2
1387307874,M,M3
1387308162,F,F2
1387308214,F,F2
1387308249,M,M3
1387308392,F,F1
1387308623,F,F2
1387308772,M,M3
1387309003,F,F3
1387309057,M,T
1387309090,F,F1
1387309109,F,F2
1387309225,F,F2
1387309346,M,T
1387309359,F,F2
1387309779,M,M3
1387309791,F,F2
1387309825,F,F2
1387309981,M,M3
1387310831,F,F2
1387311154,M,M1
1387311224,M,M3
1387311440,M,M1
1387311552,M,M2
1387311594,F,F1
1387311602,F,F3
1387311612,M,M3
1387311901,F,F2
1387311958,M,M2
1387312031,F,T
1387312284,M,M2
1387312346,M,M1
1387312472,M,M1
1387312507,F,F1
1387312510,F,F1
1387312607,F,F2
1387312690,M,M2
1387312795,F,F3
1387312848,M,M2
1387312878,F,T
1387312891,F,F2
1387313003,F,F3
1387313212,M,M1
1387313223,M,M2
1387313253,M,M2
1387313367,F,F1
1387313375,F,T
1387313587,M,M2
1387313839,M,M1
1387313945,M,M3
1387314547,M,M1
1387314566,F,F3
1387314592,M,T
1387314625,F,F2
1387314705,F,F2
1387314952,F,F2
1387314957,M,M1
1387314980,F,F3
1387314982,M,M1
1387315221,M,M1
1387315390,M,T
1387315535,F,F2
1387315633,M,M2
1387315749,F,F1
1387315823,F,F2
1387315860,F,F3
1387315916,F,F3
1387316148,M,M2
1387316377,M,M3
1387316486,M,M2
1387316546,M,M2
1387316622,F,F1
1387316661,F,T
1387316853,F,F2
1387316866,F,F2
1387316890,F,F2
1387317022,F,F1
1387317348,M,M2
1387317472,M,M1
1387317518,F,F2
1387317575,F,F2
1387317607,M,M2
1387317612,M,M1
1387317666,F,F1
1387318041,F,F3
1387318061,F,T
1387318130,F,F2
1387318224,M,M1
1387318309,F,F1
1387318447,F,F2
1387318468,F,F3
1387318590,F,F2
1387318617,F,F2
1387318642,M,T
1387318783,F,F3
1387319152,M,T
1387319260,F,F2
1387319299,M,M3
1387319496,F,T
1387319601,F,F2
1387319796,F,F1
1387319893,M,T
1387320012,M,T
1387320608,F,F1
1387320628,F,T
1387320700,F,T
1387320762,F,F1
1387320806,F,F2
1387320926,F,F2
1387321170,F,F1
1387321228,M,T
1387321366,F,T
1387321397,M,M2
1387321546,F,T
1387321635,M,M2
1387321651,F,F2
1387321738,M,T
1387321764,M,M2
1387321884,M,M2
1387321938,F,F3
1387322099,M,M3
1387322144,M,M2
1387322529,F,F2
1387322662,F,T
1387322759,F,F1
1387322803,M,M3
1387323083,M,M2
1387323106,M,T
1387323231,F,F1
1387323480,M,M2
1387323687,M,M2
1387323718,F,F2
1387323822,F,F2
1387323884,M,M3
1387323886,F,F2
1387323916,M,T
1387323995,F,F2
1387324248,M,T
1387324446,F,F2
1387324499,M,T
1387324609,M,T
1387324984,F,F3
1387325052,M,M2
1387325366,M,M3
1387325807,F,T
1387325869,F,F2
1387325883,F,F3
1387326020,F,F2
1387326042,M,M2
1387326091,M,T
1387326120,M,T
1387326322,F,T
1387326556,F,F2
1387326836,M,M1
1387326839,F,F1
1387326865,M,M2
1387327163,F,F2
1387327246,F,T
1387327517,F,F3
1387327787,F,F2
1387327891,M,M2
1387327895,M,M1
1387328296,M,M2
1387328407,F,F3
1387328761,M,M3
1387328951,M,M2
1387328973,F,F3
1387329002,M,M3
1387329072,M,M3
1387329210,F,F2
1387329406,F,F3
1387329625,F,F2
1387329991,F,T
1387329996,F,T
1387330076,M,M2
1387330123,F,F2
1387330251,M,M2
1387330343,F,F1
1387330406,F,F2
1387330430,M,M2
1387330549,F,F2
1387330633,F,F2
1387330763,M,M1
1387330883,M,M2
1387331035,M,M2
1387331050,M,M3
1387331121,F,F2
1387331172,F,F2
1387331368,M,M2
1387331401,M,T
1387331479,F,T
1387331519,M,T
1387331632,F,F1
1387331686,M,M2
1387331717,F,F3
1387331726,F,F3
1387331750,F,F1
1387331752,F,F2
1387331876,M,M2
1387331907,F,F3
1387331935,M,M2
1387332057,F,F2
1387332095,M,M3
1387332184,F,T
1387332187,M,M3
1387332422,F,F2
1387332504,F,F2
1387332533,M,M3
1387332539,F,F3
1387332568,F,F2
1387332620,F,F3
1387332627,M,M2
1387332641,M,M1
1387332729,F,F3
1387332830,M,M3
1387332965,F,F3
1387333019,F,F2
1387333173,F,T
1387333250,M,M2
1387333280,F,F2
1387333283,F,F2
1387333422,F,T
1387333425,M,T
1387333714,M,M2
1387333921,F,F2
1387333947,F,T
1387334311,F,T
1387334678,F,F3
1387334722,F,T
1387334804,F,F1
1387334888,M,M1
1387334972,F,F1
1387334980,F,F1
1387335076,F,F3
1387335214,F,F1
1387335227,M,T
1387335294,M,M3
1387335617,M,M2
1387335650,F,F3
1387335667,M,T
1387335909,M,M2
1387335920,F,T
1387336067,F,F3
1387336116,F,T
1387336327,F,F3
1387336335,F,F2
1387336355,M,M2
1387336371,F,F3
1387336592,F,F2
1387336722,M,M1
1387336913,M,M2
1387337296,M,M2
1387337420,F,F3
1387337773,F,T
1387337880,F,F1
1387337888,F,F2
1387337916,F,F1
1387337964,M,M2
1387338054,F,F2
1387338067,M,T
1387338144,M,M2
1387338206,M,M3
1387338255,F,F2
1387338324,F,F3
1387338335,F,F3
1387338356,M,M1
1387338416,M,T
1387338610,F,T
1387338758,F,F2
1387338952,F,F2
1387339003,F,F2
1387339073,F,F2
1387339153,M,M2
1387339203,M,M2
1387339289,M,T
1387339339,M,T
1387339378,F,F3
1387339379,F,F1
1387339477,M,M2
1387339513,F,T
1387339528,M,M1
1387339687,F,F3
1387339868,M,M2
1387339872,M,M3
1387340505,F,F3
1387340556,F,F3
1387340678,M,M1
1387340711,M,M2
1387340742,F,F1
1387341085,F,F1
1387341127,M,T
1387341153,F,F1
1387341215,M,M2
1387341253,F,F2
1387341535,M,M2
1387341737,F,F2
1387341807,M,T
1387341855,F,F3
1387341955,F,F2
1387342044,M,M3
1387342187,F,F1
1387342306,F,T
1387342362,M,T
1387342470,F,F2
1387342481,F,F2
1387342515,M,M3
1387342643,F,F3
1387342814,F,F2
1387342886,F,F2
1387343284,M,T
1387343447,M,T
1387343658,F,F2
1387343766,M,M2
1387343780,M,T
1387343848,F,T
1387343947,M,M3
1387343957,M,M2
1387344006,M,M1
1387344181,F,F2
1387344606,M,M2
1387344607,M,M2
1387345036,M,M2
1387345266,M,T
1387345496,M,T
1387345586,M,M1
1387345662,M,T
1387345745,M,M3
1387345761,F,F1
1387345764,M,M2
1387345780,F,F3
1387345807,F,F3
1387345840,M,M1
1387345926,M,T
1387346047,M,T
1387346111,F,T
1387346371,F,F3
1387346639,F,T
1387346747,M,M2
1387346998,M,M1
1387347164,M,T
1387347212,M,M1
1387347463,F,T
1387347517,F,T
1387347523,M,M3
1387347601,M,T
1387347631,F,F3
1387347753,M,M2
1387347917,F,T
1387347923,M,M1
1387348000,F,F3
1387348040,F,F2
1387348549,F,T
1387348578,F,T
1387348658,F,F3
1387348749,M,M2
1387348848,F,T
1387348871,F,F3
1387348881,M,T
1387348885,F,F2
1387348888,F,T
1387349144,M,M2
1387349162,F,F2
1387349272,F,T
1387349372,M,M1
1387349519,F,F2
1387349580,M,M2
1387349806,F,F2
1387349813,M,T
1387349837,F,F1
1387349875,F,F2
1387350068,M,M2
1387350084,F,T
1387350168,F,F3
1387350222,M,T
1387350254,M,M2
1387350298,F,F1
1387350484,F,F3
1387350591,F,F2
1387350612,F,F2
1387350613,F,F2
1387350616,F,F1
1387350741,M,M2
1387350766,F,F2
1387350790,M,M3
1387350907,F,T
1387351033,F,F2
1387351106,F,T
1387351325,M,M3
1387351370,F,F3
1387351615,F,F2
1387351809,M,M3
1387352004,M,T
1387352196,M,T
1387352287,M,M1
1387352466,M,M1
1387352483,F,T
1387352565,F,T
1387352753,M,M1
1387353089,M,M2
1387353148,F,F1
1387353295,F,T
1387353357,F,F1
1387353516,F,F1
1387353738,F,F2
1387353756,F,T
1387353767,M,M2
1387353817,M,M1
1387353902,M,T
1387353976,M,M2
1387354156,F,F2
1387354247,F,F1
1387354318,F,F2
1387354350,F,F2
1387354526,F,T
1387354534,F,F1
1387354675,F,F2
1387354695,F,F2
1387354814,M,T
