Num	memid	shop	good	date	price	count	category	review	web_cookie
331072	1398719251	New York	110139	2014-04-24 21:07:31	2000	1	319457874	48	N3205-440258BB021ACD30C0
236448	1398666232	California	110713	2014-04-24 06:23:52	3400	3	332287754	29	N3204-440258BB021C94CCEE
217261	1396392313	New York	110699	2014-04-23 22:45:13	8700	2	309565286	7	N3205-440258BB021C91E2AF
48096	1398548492	New York	110785	2014-04-24 21:41:32	5900	2	383287225	18	DCMO.ldzxrTbBk
375994	1398250994	California	110839	2014-04-23 11:03:14	4000	1	308547516	39	A1043-430258BB022B9927AA
131369	1396493097	New York	110403	2014-04-23 02:44:57	2400	1	303605907	30	N3204-440258BB021C94CE02
23702	1396752915	California	110651	2014-04-24 02:55:15	3300	1	305765821	14	N3205-440258BB021C91E3D7
38532	1398101901	New York	110292	2014-04-23 17:38:21	9300	3	338051021	33	AWS1SV01.420258BB021FE75FD6
99677	1398303077	California	110633	2014-04-24 01:31:17	6800	3	355742214	30	N3205-440258BB021C91E432
86931	1398548962	New York	110189	2014-04-24 21:49:22	4300	1	364565123	0	DCMO.x3gIEnBxk
252486	1398102467	New York	110158	2014-04-23 17:47:47	7900	3	394780196	31	SBNK.xbkMY-97Qxm3vvJ_HEr
377058	1396743702	New York	110796	2014-04-24 00:21:42	9000	3	342262916	3	N3205-440258BB021AFF3504
145016	1396590650	New York	110513	2014-04-24 05:50:50	900	3	303569452	2	N3205-440258BB021AFF3504
241646	1398679526	New York	110166	2014-04-24 10:05:26	100	2	387551835	45	N3205-440258BB021C91E540
4052	1398039471	New York	110153	2014-04-23 00:17:51	8000	2	347866699	15	KDDI.x2kIERfyGAINR173-z5g
130731	1396814033	New York	110136	2014-04-24 19:53:53	9100	1	360565452	30	N3205-440258BB021C91E56C
223708	1396368651	California	110175	2014-04-23 16:10:51	7200	3	339285424	28	DCMO.QZBqs9dQk
167383	1398616199	New York	110334	2014-04-23 16:29:59	7600	3	392132232	20	N3204-440258BB021BE6F55B
389028	1398490998	California	110443	2014-04-24 05:43:18	7700	1	319106156	15	KDDI.x3kHBCgJxgcr3hxx-zR1
225911	1396538006	New York	110234	2014-04-23 15:13:26	10000	2	348585759	36	DCMO.xBDlECMrk
34572	1398688618	New York	110814	2014-04-24 12:36:58	9500	1	324365195	40	KDDI.x2kIrAfyx5IxzftC--1h
378898	1396574236	California	110790	2014-04-24 01:17:16	4200	1	370303998	18	KDDI.x2kIrAfySxHxAgxB-7Q5
403631	1398366766	New York	110197	2014-04-24 19:12:46	9300	2	381068897	24	AWS1SV01.420258BB021FB622F2
167812	1398426471	California	110451	2014-04-24 11:47:51	9000	2	354092352	42	DCMO.lXxIBxMsK
181267	1396659489	New York	110316	2014-04-24 00:58:09	4000	1	326160461	39	DCMO.txxIExGxk
284426	1396762653	New York	110286	2014-04-24 05:37:33	9600	3	328662027	10	DCMO.txxIExGxk
68352	1398311169	New York	110119	2014-04-24 03:46:09	5200	1	390617128	27	DCMO.txxIExGxk
259984	1398315640	New York	110658	2014-04-24 05:00:40	2500	3	319730809	12	N3204-440258BB021C94D32D
402585	1398043412	California	110393	2014-04-23 01:23:32	3100	1	374517939	42	N3205-440258BB021C64A01B
174313	1396588475	California	110237	2014-04-24 05:14:35	1300	1	340319479	36	N3205-440258BB021C64A01B
44273	1398653281	New York	110605	2014-04-24 02:48:01	4200	1	399346201	19	DCMO.rm8ms1XxK
398597	1396964029	New York	110708	2014-04-24 13:33:49	5300	2	316838040	50	DCMO.lZDxs7JQk
345555	1396666230	California	110206	2014-04-24 02:50:30	8400	1	352702993	9	N3205-440258BB021C91E9A7
38006	1396538911	New York	110562	2014-04-23 15:28:31	8100	3	312874247	33	N3205-440258BB021C91E9F1
382631	1398769580	New York	110706	2014-04-24 11:06:20	7500	2	336121055	10	DCMO.lzgIsng8k
175924	1396313641	New York	110620	2014-04-23 00:54:01	8900	1	398902572	0	A1044-430258BB02296986A6
345674	1396628282	New York	110224	2014-04-24 16:18:02	5600	3	314548627	13	A1044-430258BB02296986A6
55297	1398226962	New York	110196	2014-04-23 04:22:42	4000	3	362615724	6	N3204-440258BB021C94D534
374032	1398683508	California	110801	2014-04-24 11:11:48	8300	2	376884353	25	AWS1SV01.430258BB021B5C4263
299444	1396459845	New York	110625	2014-04-24 17:30:45	7800	2	322092099	17	A1044-430258BB022B98E68E
406890	1398759818	California	110514	2014-04-24 08:23:38	8100	3	365415785	1	DCMO.r8HTEc7yK
313780	1398091821	New York	110303	2014-04-23 14:50:21	4600	1	312165600	8	N3204-440258BB021BC6BB5F
210495	1398012542	California	110830	2014-04-23 16:49:02	3500	2	335692860	48	DCMO.7E31Bc2Ck
365263	1397964853	California	110510	2014-04-23 03:34:13	7600	3	349084353	4	N3204-440258BB021C94D93C
229096	1396471655	California	110340	2014-04-24 20:47:35	8700	1	393523996	8	N3204-440258BB021C94D93C
33331	1398763293	New York	110874	2014-04-24 09:21:33	9600	2	312580061	12	DCMO.rmIAr06Xk
385245	1398520963	California	110337	2014-04-24 14:02:43	6200	2	379931699	25	N3205-440258BB021C91EF1C
172656	1398457106	California	110112	2014-04-24 20:18:26	700	3	309309939	43	DCMO.HZPxBA1xk
39302	1398757514	New York	110189	2014-04-24 07:45:14	6900	3	354628570	39	N3205-440258BB021C91F0DA
116344	1397993106	California	110384	2014-04-23 11:25:06	5600	1	387815477	0	DCMO.7pExBzSsk
388938	1398100940	New York	110396	2014-04-23 17:22:20	1800	1	307709727	5	DCMO.xxzlE1cWk
12674	1396391849	New York	110244	2014-04-23 22:37:29	700	1	396822518	20	N3205-440258BB021C879168
53656	1398409466	California	110484	2014-04-24 07:04:26	6300	1	313454712	47	DCMO.lXZRsyZvk
257410	1396403366	California	110750	2014-04-24 01:49:26	6000	1	379603900	8	A1044-430258BB022A62630E
76696	1398121632	New York	110280	2014-04-23 23:07:12	6100	2	308864314	15	A1044-430258BB022B0A9226
26483	1397079870	New York	110769	2014-04-24 21:44:30	4300	2	375464869	13	DCMO.JYF5BMXNk
331684	1398151142	New York	110422	2014-04-24 07:19:02	9400	1	358290230	18	N3205-440258BB021C91F5CC
277107	1396411633	New York	110866	2014-04-24 04:07:13	4400	2	320314370	15	SBNK.6bkMY-9JUxF5Lvn_HEr
359546	1397008263	New York	110466	2014-04-24 01:51:03	1400	2	380138813	28	KDDI.x2kIEAfy6WxrAhtJ-q-g
316218	1396572123	New York	110214	2014-04-24 00:42:03	4200	2	323923945	13	N3205-440258BB021C91F7F7
306809	1398363065	New York	110710	2014-04-24 18:11:05	400	1	311972188	19	N3205-440258BB021C02A6BB
261158	1396647216	California	110643	2014-04-24 21:33:36	6800	3	334077668	35	N3205-440258BB021C02A6BB
132442	1398555788	New York	110770	2014-04-24 23:43:08	10000	3	399789337	28	N3204-440258BB021C94E370
189935	1396401831	New York	110585	2014-04-24 01:23:51	7600	1	335320005	6	KDDI.x2kIrAfy6DHECgxB-zzg
79050	1396939560	New York	110724	2014-04-24 06:46:00	3600	2	319018811	26	N3205-440258BB021C91FA2D
334156	1396887594	New York	110885	2014-04-23 16:19:54	8700	3	359949463	36	A1044-430258BB022B68854C
20994	1398061394	California	110362	2014-04-23 06:23:14	5000	3	385696668	15	N3204-440258BB021C94E6EF
96230	1398103540	California	110862	2014-04-23 18:05:40	9500	1	313775192	7	A1044-430258BB022B222C82
349271	1398166099	New York	110654	2014-04-24 11:28:19	10000	2	329034159	34	A1044-430258BB022B968636
69903	1398083630	California	110758	2014-04-23 12:33:50	6400	3	340845042	10	N3205-440258BB021C91FCE2
19730	1398720760	California	110546	2014-04-24 21:32:40	1300	3	317240667	41	A1043-430258BB022A39C445
224154	1398489035	California	110362	2014-04-24 05:10:35	2600	2	314188902	10	A1043-430258BB022A39C445
95898	1396485087	New York	110566	2014-04-23 00:31:27	3200	1	334821176	21	A1043-430258BB02298D47AF
305842	1398257029	California	110540	2014-04-23 12:43:49	6300	2	361589998	50	N3204-440258BB021C94E959
284185	1396522694	California	110174	2014-04-23 10:58:14	7600	3	345124426	31	N3204-440258BB021C94E981
137163	1398530860	California	110798	2014-04-24 16:47:40	7100	3	304472102	37	A1044-430258BB022C0B43EE
5340	1398136620	California	110360	2014-04-24 03:17:00	5200	1	360883009	23	KDDI.x2kIrAfySDxrAMyx-z-g
40632	1396920514	California	110140	2014-04-24 01:28:34	1100	2	333591081	19	N3205-440258BB021C920075
367980	1398573494	California	110429	2014-04-23 04:38:14	10000	2	328212225	1	DCMO.tBNrB1LWk
375135	1398256170	California	110565	2014-04-23 12:29:30	5200	2	391882689	20	KDDI.x3kMERfn6AbrCfxB-z5h
84567	1396592425	California	110841	2014-04-24 06:20:25	8400	3	333047142	17	N3205-440258BB021C920265
250221	1396850277	New York	110421	2014-04-23 05:57:57	7400	3	321529522	14	N3205-440258BB021C9202E4
379705	1398324224	California	110654	2014-04-24 07:23:44	4000	2	367868993	42	KDDI.x3kIECfsxDxBz1vx-zzg
93248	1397959886	New York	110193	2014-04-23 02:11:26	4700	2	356523391	30	N3204-440258BB021AE543D8
269691	1396906195	New York	110612	2014-04-23 21:29:55	5300	2	360118308	21	KDDI.x2kIEAfyC5IsA1n2-7zT
396704	1396877147	New York	110779	2014-04-23 13:25:47	8400	1	351699585	15	N3205-440258BB021C9205FC
273596	1396741103	California	110338	2014-04-24 23:38:23	7400	2	395086024	48	N3204-440258BB021C94F16F
237750	1398413312	California	110580	2014-04-24 08:08:32	3700	2	374758773	17	N3204-440258BB021C04E6F1
80331	1397981403	New York	110729	2014-04-23 08:10:03	4400	2	325858471	25	N3204-440258BB021B64D7BD
194609	1398428511	California	110782	2014-04-24 12:21:51	4100	1	307914650	26	KDDI.x2kIEAfyxxIx3hsC-7zT
341608	1396551774	New York	110852	2014-04-23 19:02:54	9200	2	363099284	18	KDDI.x2kIEAfyxxIx3hsC-7zT
192500	1396617008	New York	110191	2014-04-24 13:10:08	1500	2	369719519	49	KDDI.x2kIEAfyxxIx3hsC-7zT
122690	1396893812	California	110334	2014-04-23 18:03:32	3700	3	364031438	11	KDDI.x3kIBCf7xkIEzMn3-7zT
41062	1396752110	California	110381	2014-04-24 02:41:50	6700	3	307800269	47	N3204-440258BB021C94F3EF
254572	1396471827	New York	110450	2014-04-24 20:50:27	7900	1	304864604	45	DCMO.JRm1BLyfk
80073	1398229334	California	110332	2014-04-23 05:02:14	1900	3	348006660	41	N3205-440258BB021C920987
183837	1398307622	California	110213	2014-04-24 02:47:02	4700	1	376410469	1	SBNK.BNy1EhMldcx3c0ld_sV
18723	1398734743	New York	110496	2014-04-24 01:25:43	6500	3	305938186	33	DCMO.rVF5EMC_k
207129	1398683417	California	110253	2014-04-24 11:10:17	1900	3	362261414	36	DCMO.rVF5EMC_k
171032	1398357743	New York	110190	2014-04-24 16:42:23	8000	2	369139881	42	KDDI.x2kIrAfcB5IBRfJJ-qzg
51565	1398535507	California	110436	2014-04-24 18:05:07	4300	2	399071991	4	N3204-440258BB021BC395C7
148284	1398390608	California	110380	2014-04-24 01:50:08	3800	2	365019944	30	A1043-430258BB022AFFFB46
406609	1397033572	California	110679	2014-04-24 08:52:52	300	1	347005318	17	KDDI.x2kIrAfyBAcERf73-zzf
199686	1396514050	New York	110331	2014-04-23 08:34:10	7700	1	340527604	37	N3204-440258BB021C94F995
307588	1398717810	New York	110318	2014-04-24 20:43:30	200	3	343761435	49	N3204-440258BB021C94F9A2
142147	1398358845	New York	110373	2014-04-24 17:00:45	6400	1	332408593	37	N3204-440258BB021C94F9F6
396817	1398340938	New York	110291	2014-04-24 12:02:18	8800	3	362253366	37	N3205-440258BB021C920EBA
191676	1396311188	New York	110235	2014-04-23 00:13:08	8800	1	319559551	43	DCMO.7QsEs-Clk
304168	1398530123	New York	110195	2014-04-24 16:35:23	4000	3	369466064	4	N3204-440258BB021C94FB04
52902	1398654110	California	110278	2014-04-24 03:01:50	6700	2	324095680	49	N3204-440258BB021C94FCC5
34919	1396973325	New York	110572	2014-04-24 16:08:45	6900	1	331839357	20	N3204-440258BB021C94FCD9
161420	1397058943	California	110642	2014-04-24 15:55:43	7700	1	349895266	41	DCMO.rA8DEs6Vk
234209	1396402026	California	110872	2014-04-24 01:27:06	4500	1	391426047	19	DCMO.rA8DEs6Vk
3228	1398275872	New York	110114	2014-04-23 17:57:52	8500	2	386713691	5	N3204-440258BB021C94FD96
92171	1398012185	California	110887	2014-04-23 16:43:05	7700	2	394441715	0	N3204-440258BB021C94FE59
25944	1398043347	New York	110158	2014-04-23 01:22:27	4300	2	390230411	4	DCMO.lb5xrOBpk
278162	1396978942	New York	110618	2014-04-24 17:42:22	5100	3	308862175	42	KDDI.x3kHBCgtxxLBzMyJ-qz5
232015	1398167005	New York	110438	2014-04-24 11:43:25	5100	2	396245225	3	A1044-430258BB022A2C0EE4
56974	1398802427	New York	110394	2014-04-24 20:13:47	9900	1	346196596	20	A1044-430258BB022A2C0EE4
197739	1398006651	California	110279	2014-04-23 15:10:51	4800	1	315140207	30	KDDI.x2kIEAfyGqMEzhJG-71h
110572	1397009037	New York	110217	2014-04-24 02:03:57	900	1	322482629	41	N3204-440258BB021C95031A
320887	1396828295	California	110338	2014-04-24 23:51:35	5400	2	356051664	6	KDDI.x2kIrAfyJVbBAgvJ-q5T
408527	1398206619	California	110181	2014-04-24 22:43:39	3500	1	381182901	12	AWS1SV01.430258BB022151C4AF
5852	1396906971	New York	110708	2014-04-23 21:42:51	7200	2	383068025	17	DCMO.lcDDBzxxK
180363	1397043711	California	110260	2014-04-24 11:41:51	5000	2	354161409	4	A1044-430258BB0229315153
290459	1396893979	New York	110849	2014-04-23 18:06:19	3600	3	376017760	25	N3205-440258BB021C921CC9
91262	1398626268	New York	110729	2014-04-23 19:17:48	5900	3	394613624	17	N3204-440258BB021C9508DF
2114	1396691531	New York	110847	2014-04-24 09:52:11	10000	1	310208259	35	N3204-440258BB021C9508DF
306516	1398268479	California	110238	2014-04-23 15:54:39	7400	1	329715141	1	DCMO.tSx8r0sIk
390333	1398500353	California	110599	2014-04-24 08:19:13	3100	3	325666054	44	N3204-440258BB021C950A6C
174139	1398546534	California	110356	2014-04-24 21:08:54	4900	2	399947271	41	N3205-440258BB021C921F22
355961	1398674516	New York	110731	2014-04-24 08:41:56	3200	3	362414556	30	N3204-440258BB021C950B58
392863	1398333624	California	110573	2014-04-24 10:00:24	7300	1	316790315	46	N3205-440258BB021C922201
355744	1398424377	California	110376	2014-04-24 11:12:57	1100	1	300624548	30	A1043-430258BB022B263987
404666	1396936065	New York	110304	2014-04-24 05:47:45	8500	2	312615090	47	DCMO.HZxxs-xUk
11109	1396950511	California	110484	2014-04-24 09:48:31	5800	2	330081788	45	N3204-440258BB021C950F77
338275	1398594443	New York	110540	2014-04-23 10:27:23	9600	2	300910498	26	N3205.440258BB021C3D440A
343947	1397077393	New York	110367	2014-04-24 21:03:13	3800	2	321647233	4	SBNK.xNqMgnCpzxFh9stxU88
106086	1398425010	New York	110655	2014-04-24 11:23:30	7200	1	398942634	39	N3205-440258BB021C922698
37222	1396442875	California	110277	2014-04-24 12:47:55	8400	2	337390274	22	N3204-440258BB021C951207
96457	1396683296	New York	110615	2014-04-24 07:34:56	2100	2	342300671	5	A1043-430258BB022A6DB878
261902	1398119723	New York	110280	2014-04-23 22:35:23	600	1	398283518	42	N3205-440258BB021C9227EE
23227	1396851425	New York	110695	2014-04-23 06:17:05	3400	1	325455498	12	N3204-440258BB021C95145C
185934	1398481043	California	110781	2014-04-24 02:57:23	2400	3	331603538	3	N3205-440258BB021C9229C2
73874	1398157393	New York	110738	2014-04-24 09:03:13	4800	3	347751018	43	DCMO.JRIHrJJNk
57519	1398082874	California	110207	2014-04-23 12:21:14	6900	2	336321672	9	N3205-440258BB021ADE4433
41266	1398476162	New York	110173	2014-04-24 01:36:02	2900	3	356875556	17	N3205-440258BB021C922B2D
173148	1396999503	California	110346	2014-04-24 23:25:03	9300	2	337170292	36	N3205-440258BB021C35C117
378767	1396327631	New York	110130	2014-04-23 04:47:11	4600	1	356764439	39	N3204-440258BB021B2ABF4F
105412	1396326894	California	110734	2014-04-23 04:34:54	8000	3	353701810	37	N3204-440258BB021C951946
330726	1396618574	New York	110868	2014-04-24 13:36:14	7600	2	306128909	19	KDDI.x2kIrAfyGkxrAf7J-zzf
409347	1398716395	New York	110502	2014-04-24 20:19:55	800	1	316727190	47	N3204-440258BB021C951B4A
65623	1398714270	New York	110564	2014-04-24 19:44:30	3600	2	387616961	5	N3204-440258BB021C951B55
207936	1397996356	California	110186	2014-04-23 12:19:16	2200	3	305233390	48	N3205-440258BB021C9230CC
281394	1396428473	New York	110486	2014-04-24 08:47:53	1300	2	369776514	12	N3204-440258BB021C951C95
363244	1398757694	New York	110512	2014-04-24 07:48:14	4900	2	337207206	3	N3204-440258BB021C951C95
184294	1396963253	California	110240	2014-04-24 13:20:53	1200	2	382495585	24	N3205-440258BB021C92316A
288801	1398797656	California	110326	2014-04-24 18:54:16	4900	1	375636210	39	N3205-440258BB021C92322D
5689	1396972214	California	110307	2014-04-24 15:50:14	1100	1	325244311	1	N3205-440258BB021C9232AC
111357	1398459143	New York	110765	2014-04-24 20:52:23	3400	2	362605937	29	N3205-440258BB021C9232F2
381119	1398258705	California	110861	2014-04-23 13:11:45	5200	2	351222161	9	N3205-440258BB021C9233A1
126192	1397997718	California	110660	2014-04-23 12:41:58	300	2	396606604	13	SBNK.BZ5sC7xxzFqQRBwZE9Q
251619	1398498442	New York	110135	2014-04-24 07:47:22	6700	1	373781560	44	N3204-440258BB021C952372
286155	1396511139	California	110108	2014-04-23 07:45:39	2500	2	397723496	33	N3205.440258BB021BD3B2DA
102595	1398637494	California	110367	2014-04-23 22:24:54	6000	3	308436380	17	DCMO.rxNlEC2yK
6088	1396397931	California	110284	2014-04-24 00:18:51	3000	1	393238663	30	N3204-440258BB021C95259B
273418	1398416593	California	110335	2014-04-24 09:03:13	2400	1	360545503	42	A1043-430258BB022BEB7020
69106	1396475207	California	110718	2014-04-24 21:46:47	9700	2	302760988	8	A1044-430258BB022920B7AF
95721	1398059357	California	110399	2014-04-23 05:49:17	5900	1	357454441	6	KDDI.x2kIrAfyCVHrC1v6-z9g
92774	1398470341	New York	110557	2014-04-24 23:59:01	6700	1	335183872	44	DCMO.VxTDr3xbk
291987	1397070945	California	110822	2014-04-24 19:15:45	2500	1	384125067	8	N3205-440258BB021C923FBE
180301	1398408813	California	110893	2014-04-24 06:53:33	7600	2	357226076	17	A1043-430258BB022930B2F0
345938	1396321490	New York	110253	2014-04-23 03:04:50	5400	1	374353420	34	A1043-430258BB022A8EAEC5
251407	1396474703	California	110588	2014-04-24 21:38:23	7300	1	317450370	49	A1043-430258BB022A2AE869
307530	1397073651	New York	110198	2014-04-24 20:00:51	8700	3	367381541	43	N3205-440258BB021C92465C
125859	1396750084	California	110362	2014-04-24 02:08:04	5100	3	385725902	30	N3204-440258BB021C95334C
235725	1396387503	New York	110349	2014-04-23 21:25:03	3100	2	341980084	49	N3204-440258BB021AD22206
30682	1398284456	New York	110701	2014-04-23 20:20:56	5200	2	335627587	1	DCMO.HFNxEEdDk
245303	1398115588	New York	110828	2014-04-23 21:26:28	5000	3	340499843	44	N3204-440258BB021C95352B
405441	1396686398	California	110212	2014-04-24 08:26:38	9700	3	324517552	10	N3205-440258BB021C924933
295941	1398098994	New York	110181	2014-04-23 16:49:54	8100	2	307786694	0	N3204-440258BB021C953555
12318	1397035036	California	110548	2014-04-24 09:17:16	7100	2	329727798	7	N3204-440258BB021C9535A2
41089	1396323739	California	110615	2014-04-23 03:42:19	1200	1	305048528	43	DCMO.xSVQr_Z0k
12385	1398254107	California	110662	2014-04-23 11:55:07	5900	2	338962961	46	N3204-440258BB021C953612
137901	1398282589	New York	110333	2014-04-23 19:49:49	7500	3	325341919	40	N3204-440258BB021BF1915C
266881	1396756178	California	110403	2014-04-24 03:49:38	1900	3	383177707	46	N3204-440258BB021C95364F
27504	1398304084	California	110371	2014-04-24 01:48:04	4600	2	391557190	45	N3204-440258BB021C9517D5
43139	1398276605	California	110750	2014-04-23 18:10:05	800	1	390590129	39	A1043-430258BB022BBE8167
247574	1398811325	New York	110414	2014-04-24 22:42:05	3700	3	351860794	33	N3205-440258BB021C924ADE
375207	1398531036	California	110775	2014-04-24 16:50:36	700	2	333706382	10	N3204-440258BB021C9536F6
398325	1396851338	New York	110588	2014-04-23 06:15:38	1000	2	309409573	47	DCMO.xGvlE9G8k
137490	1398620072	California	110165	2014-04-23 17:34:32	7400	1	313349068	34	N3205-440258BB021B1FD365
201844	1397999150	California	110238	2014-04-23 13:05:50	7000	3	308991374	44	DCMO.QbTHsy0gk
405581	1398709604	California	110700	2014-04-24 18:26:44	1400	3	320639973	40	N3204-440258BB021C9537F0
200472	1398020916	New York	110353	2014-04-23 19:08:36	9400	1	392373148	46	N3204-440258BB021C9537F3
318440	1396485792	New York	110469	2014-04-23 00:43:12	8500	3	335508474	50	N3204-440258BB021C953804
56712	1398787677	California	110358	2014-04-24 16:07:57	7100	1	347267296	22	N3205-440258BB021C924C80
372087	1396997572	California	110298	2014-04-24 22:52:52	9800	1	301092875	46	N3205-440258BB021C924DD7
107058	1398512307	California	110341	2014-04-24 11:38:27	2500	1	357176303	35	A1044-430258BB022AB6B650
12827	1398599700	New York	110601	2014-04-23 11:55:00	1100	1	346139040	1	N3205-440258BB021C879F7A
4773	1398548975	California	110619	2014-04-24 21:49:35	400	2	369800423	24	A1043-430258BB022990B174
251602	1396311561	New York	110105	2014-04-23 00:19:21	8700	3	353363124	38	DCMO.HFwRrJxUk
343948	1396919511	New York	110393	2014-04-24 01:11:51	1300	3	351809619	12	N3204-440258BB021C953B24
307483	1398543187	New York	110506	2014-04-24 20:13:07	1200	2	331617289	12	KDDI.x3kXBRfsxkMEChxC-7Th
278489	1398223118	California	110308	2014-04-23 03:18:38	100	2	386073910	37	N3205-440258BB021C924FCE
395557	1398196151	New York	110859	2014-04-24 19:49:11	3900	1	321764692	31	N3204-440258BB021C953BDD
97652	1396717842	New York	110346	2014-04-24 17:10:42	3500	3	363407286	19	SBNK.bZ7r3WZ7xD9d5-zwyTQ
357200	1398204364	New York	110734	2014-04-24 22:06:04	4200	3	345223338	10	N3204-440258BB021C0FCCA9
324100	1398600523	California	110166	2014-04-23 12:08:43	5100	1	363860573	49	N3204-440258BB021C953D0B
277306	1398359319	New York	110120	2014-04-24 17:08:39	5300	2	349173197	29	N3205-440258BB021C92513A
284977	1396538725	New York	110614	2014-04-23 15:25:25	5400	3	392319465	28	DCMO.HyFAsyxSk
187198	1396721156	California	110206	2014-04-24 18:05:56	2300	1	363719422	26	A1044-430258BB022B5CC3A6
401817	1398090794	California	110199	2014-04-23 14:33:14	8800	2	383737815	18	AWS1SV01.430258BB0221841A55
116513	1397997165	New York	110860	2014-04-23 12:32:45	3600	3	327181999	49	N3205-440258BB021C9251A7
30939	1398352902	California	110165	2014-04-24 15:21:42	6100	3	338404560	48	KDDI.x2kIERfcSkbrA17B-z5h
24175	1398090580	New York	110233	2014-04-23 14:29:40	7100	2	328984909	42	A1044-430258BB02298D837B
61339	1398528000	New York	110191	2014-04-24 16:00:00	8800	2	370467310	46	N3205-440258BB021C9252B2
140741	1396548285	California	110198	2014-04-23 18:04:45	4500	2	388778691	24	N3204-440258BB021C953E9E
361222	1396861200	New York	110714	2014-04-23 09:00:00	4300	2	384489025	1	N3205-440258BB021C9252DB
103561	1397087681	New York	110268	2014-04-24 23:54:41	6600	2	341802436	3	N3205-440258BB021C9252DB
107131	1398522810	California	110232	2014-04-24 14:33:30	2400	1	377699535	35	N3205-440258BB021C9252DB
396748	1398082181	New York	110582	2014-04-23 12:09:41	2800	1	346546813	13	N3205-440258BB021BD60A9E
11591	1398477387	New York	110337	2014-04-24 01:56:27	6800	3	328751137	16	N3205-440258BB021C92545A
369017	1398107117	New York	110597	2014-04-23 19:05:17	6500	3	333793354	50	A1043-430258BB022A61BC87
352277	1396519889	New York	110346	2014-04-23 10:11:29	7800	1	358442310	42	N3205-440258BB021C925472
289751	1397003818	New York	110549	2014-04-24 00:36:58	4900	2	373844223	25	N3205-440258BB021C925472
369048	1396904323	California	110342	2014-04-23 20:58:43	6600	1	366173381	12	N3205-440258BB021C91F600
249221	1398758285	California	110891	2014-04-24 07:58:05	1100	2	398767513	39	KDDI.x3kIBCfxxxHrQgt6-z-f
325637	1398648057	New York	110423	2014-04-24 01:20:57	9300	2	373627142	8	N3204-440258BB021C95407C
198159	1396734532	New York	110567	2014-04-24 21:48:52	5800	2	325365363	7	N3205-440258BB021C925305
207048	1396819978	New York	110843	2014-04-24 21:32:58	1600	1	377261707	9	N3204-440258BB021C9540BA
271770	1396431092	New York	110274	2014-04-24 09:31:32	2400	2	339898013	26	N3204-440258BB021C9540E2
257750	1398144132	California	110700	2014-04-24 05:22:12	3200	1	336121885	4	N3204-440258BB021C9540F2
354579	1397012973	California	110488	2014-04-24 03:09:33	5600	2	391155140	38	AWS1SV01.430258BB0221583FED
228136	1396764820	New York	110189	2014-04-24 06:13:40	8600	2	331843640	41	A1044-430258BB022A91EEBA
305614	1398235285	New York	110162	2014-04-23 06:41:25	7500	2	351295549	23	N3205-440258BB021C925627
245171	1398442768	New York	110807	2014-04-24 16:19:28	8100	2	385879759	2	N3205-440258BB021C9256A7
129077	1396422703	California	110363	2014-04-24 07:11:43	9600	3	368154054	6	N3205-440258BB021C9256F5
38303	1396573210	New York	110458	2014-04-24 01:00:10	4000	1	384510342	41	N3204-440258BB021C9542EF
62064	1398262697	New York	110299	2014-04-23 14:18:17	4700	2	309116972	35	A1043-430258BB022BB2C452
231927	1396561862	California	110359	2014-04-23 21:51:02	800	3	320091072	48	N3205-440258BB021C925798
174324	1396820536	California	110287	2014-04-24 21:42:16	4100	3	327440317	47	N3205-440258BB021BF3E70C
168370	1398052414	California	110879	2014-04-23 03:53:34	9100	1	390533408	22	N3205-440258BB021BF3E70C
148813	1396962089	New York	110303	2014-04-24 13:01:29	2000	2	366757416	42	DCMO.xxDxrEXfk
44793	1398683365	New York	110680	2014-04-24 11:09:25	2900	1	394432248	1	N3205-440258BB021C9258DB
337864	1396975341	New York	110665	2014-04-24 16:42:21	8800	2	394015499	47	DCMO.JQ85BcGvK
61439	1397046338	California	110533	2014-04-24 12:25:38	3000	1	382920386	32	DCMO.tSF1scxGk
213719	1396606243	California	110798	2014-04-24 10:10:43	9700	1	373272720	32	DCMO.tSF1scxGk
154040	1396664686	New York	110875	2014-04-24 02:24:46	5600	1	315522320	43	N3204-440258BB021C954541
334172	1398326287	New York	110430	2014-04-24 07:58:07	9100	1	322402107	26	N3204-440258BB021C954541
1630	1398639153	New York	110474	2014-04-23 22:52:33	5600	2	340599606	4	N3204-440258BB021C954595
10690	1396828671	California	110660	2014-04-24 23:57:51	3900	3	345155052	37	N3204-440258BB021C9545D1
367047	1398794667	California	110204	2014-04-24 18:04:27	9300	2	315037056	12	N3204-440258BB021C954602
46681	1396452747	California	110842	2014-04-24 15:32:27	3300	3	318310104	27	N3205-440258BB021C925A30
245836	1398808585	New York	110895	2014-04-24 21:56:25	2300	1	353457765	40	N3204-440258BB021C95466D
310817	1396346134	New York	110499	2014-04-23 09:55:34	200	2	359551555	4	N3205-440258BB021C925A5A
38197	1396820774	California	110462	2014-04-24 21:46:14	6400	3	332584993	15	A1043-430258BB022B263E60
14088	1398372793	New York	110645	2014-04-24 20:53:13	2100	3	342075998	29	N3205-440258BB021C925B34
99014	1398809179	New York	110881	2014-04-24 22:06:19	9100	1	336181524	14	DCMO.lwA8sWZmk
402333	1398580614	California	110580	2014-04-23 06:36:54	8800	1	310395120	17	N3204-440258BB021C95479E
